code_insee,nom_standard,dep_code,dep_nom,latitude_centre,longitude_centre,lat_nominatim,lon_nominatim,dist_nominatim_m,ok_nominatim,lat_photon,lon_photon,dist_photon_m,ok_photon,lat_arcgis,lon_arcgis,dist_arcgis_m,ok_arcgis,label_nominatim,label_photon,label_arcgis
22278,Saint-Brieuc,22,Côtes-d'Armor,48.515,-2.762,48.5141134,-2.7603283,157.7384771653928,True,48.5141134,-2.7603283,157.7384771653928,True,48.51371596,-2.764070331,208.90580608361094,True,"Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22000, France","Saint-Brieuc, 22000, Bretagne, France","Saint-Brieuc, Côtes-d'Armor, Bretagne"
42033,Le Cergne,42,Loire,46.121,4.304,46.1220582,4.3066139,233.30583961505178,True,46.1220582,4.3066139,233.30583961505178,True,46.12111,4.30639,184.61087247058003,True,"Le Cergne, Roanne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, 42460, France","Le Cergne, 42460, Auvergne-Rhône-Alpes, France","Le Cergne, Roanne, Loire, Auvergne-Rhône-Alpes"
90046,Florimont,90,Territoire de Belfort,47.537,7.051,47.5111135,7.0687357,3171.5888477475905,True,44.6992521,1.2396126,547669.9617409548,True,47.511,7.0685,3175.684037037542,True,"Florimont, Belfort, Territoire-de-Belfort, Bourgogne-Franche-Comté, France métropolitaine, 90100, France","Florimont-Gaumier, 24250, Nouvelle-Aquitaine, France","Florimont, Belfort, Bourgogne-Franche-Comté"
67493,Triembach-au-Val,67,Bas-Rhin,48.343,7.334,48.3376446,7.325348,873.8152836865893,True,48.3376446,7.325348,873.8152836865893,True,48.3375,7.325,903.6154636996355,True,"Triembach-au-Val, Sélestat-Erstein, Bas-Rhin, Collectivité européenne d'Alsace, Grand Est, France métropolitaine, 67220, France","Triembach-au-Val, 67220, Grand Est, France","Triembach-au-Val, Sélestat-Erstein, Bas-Rhin, Grand Est"
89398,Sormery,89,Yonne,48.105,3.76,48.0884289,3.7712859,2024.2863444292277,True,48.0884289,3.7712859,2024.2863444292277,True,48.08778,3.77139,2093.2930986243596,True,"Sormery, Auxerre, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89570, France","Sormery, 89570, Bourgogne-Franche-Comté, France","Sormery, Arrondissement d'Auxerre, Yonne, Bourgogne-Franche-Comté"
62745,Saint-Denœux,62,Pas-de-Calais,50.477,1.91,50.4716213,1.9052146,687.3047550064284,True,50.4716213,1.9052146,687.3047550064284,True,50.472,1.9061,620.7081989065707,True,"Saint-Denœux, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62990, France","Saint-Denœux, 62990, Hauts-de-France, France","Saint-Denœux, Montreuil, Pas-de-Calais, Hauts-de-France"
86133,Ligugé,86,Vienne,46.521,0.298,46.5201627,0.3325911,2648.2906167157853,True,46.5201627,0.3325911,2648.2906167157853,True,46.517711317,0.330519758,2514.95407512628,True,"Ligugé, Poitiers, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86240, France","Ligugé, 86240, Nouvelle-Aquitaine, France","Ligugé, Vienne, Nouvelle-Aquitaine"
34078,Claret,34,Hérault,43.857,3.876,43.8621481,3.9058717,2462.455124835902,True,43.8621481,3.9058717,2462.455124835902,True,43.861265187,3.906250135,2471.288472345256,True,"Claret, Lodève, Hérault, Occitanie, France métropolitaine, 34270, France","Claret, 34270, Occitanie, France","Claret, Hérault, Occitanie"
86221,Saint-Genest-d'Ambière,86,Vienne,46.828,0.361,46.8205247,0.3690097,1030.6784376203284,True,46.8205247,0.3690097,1030.6784376203284,True,46.819015712,0.368019959,1132.8248112760439,True,"Saint-Genest-d'Ambière, Châtellerault, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86140, France","Saint-Genest-d'Ambière, 86140, Nouvelle-Aquitaine, France","Saint-Genest-d'Ambière, Vienne, Nouvelle-Aquitaine"
09146,Justiniac,09,Ariège,43.214,1.489,43.2121943,1.4922892,333.7174976346718,True,43.2121943,1.4922892,333.7174976346718,True,43.21222,1.49194,309.74512285089037,True,"Justiniac, Pamiers, Ariège, Occitanie, France métropolitaine, 09700, France","Justiniac, 09700, Occitanie, France","Justiniac, Pamiers, Ariège, Occitanie"
48087,Prinsuéjols-Malbouzon,48,Lozère,44.707,3.13,44.6787468,3.1655898,4217.132172965101,True,44.6787468,3.1655898,4217.132172965101,True,44.68089,3.16005,3751.171622154297,True,"Prinsuéjols-Malbouzon, Mende, Lozère, Occitanie, France métropolitaine, 48270, France","Prinsuéjols-Malbouzon, 48100;48270, Occitanie, France","Prinsuéjols-Malbouzon, Occitanie"
54489,Saint-Supplet,54,Meurthe-et-Moselle,49.376,5.73,49.3825433,5.7351937,818.9890907471361,True,49.3825433,5.7351937,818.9890907471361,True,49.38167,5.73472,717.11756828235,True,"Saint-Supplet, Val-de-Briey, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54620, France","Saint-Supplet, 54620, Grand Est, France","Saint-Supplet, Briey, Département de Meurthe-et-Moselle, Grand Est"
10024,Avreuil,10,Aube,48.053,3.998,48.0447156,3.9984112,921.6902166297602,True,48.0447156,3.9984112,921.6902166297602,True,48.04528,3.99833,858.7752389826545,True,"Avreuil, Troyes, Aube, Grand Est, France métropolitaine, 10130, France","Avreuil, 10130, Grand Est, France","Avreuil, Troyes, Aube, Grand Est"
22259,Quévert,22,Côtes-d'Armor,48.463,-2.086,48.4628,-2.08416,137.48098826591973,True,48.4628,-2.08416,137.48098826591973,True,48.465036261,-2.085898516,226.54549963654566,True,"Quévert, Dinan, Côtes-d'Armor, Bretagne, France métropolitaine, 22100, France","Quévert, 22100, Bretagne, France","Quévert, Côtes-d'Armor, Bretagne"
49323,Verrières-en-Anjou,49,Maine-et-Loire,47.512,-0.476,47.5179398,-0.4675412,916.3986469380027,True,47.5179398,-0.4675412,916.3986469380027,True,47.520043061,-0.470956902,971.2344113691204,True,"Verrières-en-Anjou, Angers, Maine-et-Loire, Pays de la Loire, France métropolitaine, France","Verrières-en-Anjou, 49112;49480, Pays de la Loire, France","Verrières-en-Anjou, Maine-et-Loire, Pays de la Loire"
55245,Heudicourt-sous-les-Côtes,55,Meuse,48.938,5.698,48.9324886,5.696591,621.4219168824079,True,48.9324886,5.696591,621.4219168824079,True,48.9325,5.69806,611.5878002803546,True,"Heudicourt-sous-les-Côtes, Commercy, Meuse, Grand Est, France métropolitaine, 55210, France","Heudicourt-sous-les-Côtes, 55210, Grand Est, France","Heudicourt-sous-les-Côtes, Commercy, Meuse, Grand Est"
21352,Longeault-Pluvault,21,Côte-d'Or,47.222,5.25,47.2095121,5.2422232,1507.7082547032546,True,47.2095121,5.2422232,1507.7082547032546,True,47.220060958,5.251874728,257.9406348635355,True,"Longeault-Pluvault, Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21110, France","Longeault-Pluvault, 21110, Bourgogne-Franche-Comté, France","Longeault-Pluvault, Côte-d'Or, Bourgogne-Franche-Comté"
14281,Formigny La Bataille,14,Calvados,49.336,-0.896,49.3356798,-0.8989373,215.78642959528196,True,49.3356798,-0.8989373,215.78642959528196,True,49.33667,-0.89889,222.25766918863908,True,"Formigny La Bataille, Bayeux, Calvados, Normandie, France métropolitaine, 14710, France","Formigny La Bataille, 14710, Normandie, France","Formigny La Bataille, Bayeux, Calvados, Normandie"
24493,Saint-Raphaël,24,Dordogne,45.304,1.073,45.3043079,1.0747165,138.54138422621085,True,45.3043079,1.0747165,138.54138422621085,True,43.425225809,6.768432684,498471.3447144542,True,"Saint-Raphaël, Nontron, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24160, France","Saint-Raphaël, 24160, Nouvelle-Aquitaine, France","Saint-Raphaël, Var, Provence-Alpes-Côte d'Azur"
88467,Thiéfosse,88,Vosges,47.966,6.73,47.9722544,6.7308917,698.6188237293962,True,47.9722544,6.7308917,698.6188237293962,True,47.97139,6.73,599.3406546139994,True,"Thiéfosse, Épinal, Vosges, Grand Est, France métropolitaine, 88290, France","Thiéfosse, 88290, Grand Est, France","Thiéfosse, Arrondissement d'Épinal, Vosges, Grand Est"
01069,Certines,01,Ain,46.134,5.262,46.1329,5.26458,233.41811003436248,True,46.1329,5.26458,233.41811003436248,True,46.132206347,5.264473738,275.8865411261365,True,"Certines, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01240, France","Certines, 01240, Auvergne-Rhône-Alpes, France","Certines, Ain, Auvergne-Rhône-Alpes"
31561,L'Union,31,Haute-Garonne,43.654,1.484,43.657697,1.4835056,413.0073106552025,True,46.7104477,2.69075,352764.1732758589,True,43.656848841,1.484323214,317.84208335414644,True,"L'Union, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31240, France","Rue de l'Union, 03360, Ainay-le-Château, Auvergne-Rhône-Alpes, France","L'Union, Haute-Garonne, Occitanie"
88483,Uxegney,88,Vosges,48.196,6.382,48.1946723,6.3708407,840.2190425869875,True,48.1946723,6.3708407,840.2190425869875,True,48.197424401,6.371358454,804.4944576839828,True,"Uxegney, Épinal, Vosges, Grand Est, France métropolitaine, 88390, France","Uxegney, 88390, Grand Est, France","Uxegney, Vosges, Grand Est"
14473,Notre-Dame-de-Livaye,14,Calvados,49.118,0.041,49.1155556,0.0413889,273.2745869140471,True,49.1155556,0.0413889,273.2745869140471,True,49.11472,0.04056,366.12251006625104,True,"Notre-Dame-de-Livaye, Lisieux, Calvados, Normandie, France métropolitaine, 14340, France","Notre-Dame-de-Livaye, 14340, Normandie, France","Notre-Dame-de-Livaye, Lisieux, Calvados, Normandie"
78442,Neauphle-le-Château,78,Yvelines,48.813,1.905,48.8111045,1.9038201,227.7909071463704,True,48.8111045,1.9038201,227.7909071463704,True,48.813633715,1.898806417,458.9574328335468,True,"Neauphle-le-Château, Rambouillet, Yvelines, Île-de-France, France métropolitaine, 78640, France","Neauphle-le-Château, 78640, Île-de-France, France","Neauphle-le-Château, Yvelines, Île-de-France"
72167,Louailles,72,Sarthe,47.783,-0.239,47.7929617,-0.2531184,1529.551305150682,True,47.7929617,-0.2531184,1529.551305150682,True,47.79194,-0.25167,1372.6632032453508,True,"Louailles, La Flèche, Sarthe, Pays de la Loire, France métropolitaine, 72300, France","Louailles, 72300, Pays de la Loire, France","Louailles, Flèche, Sarthe, Loire"
53091,Désertines,53,Mayenne,48.474,-0.876,46.3556648,2.6157229,352793.419999986,True,46.3556648,2.6157229,352793.419999986,True,46.354866501,2.618386824,353003.2861975246,True,"Désertines, Montluçon, Allier, Auvergne-Rhône-Alpes, France métropolitaine, 03630, France","Désertines, 03630, Auvergne-Rhône-Alpes, France","Désertines, Allier, Auvergne-Rhône-Alpes"
64438,Ouillon,64,Pyrénées-Atlantiques,43.327,-0.228,43.3213258,-0.2258279,654.9510768153798,True,43.3213258,-0.2258279,654.9510768153798,True,43.32056,-0.22694,721.2107810122557,True,"Ouillon, Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64160, France","Ouillon, 64160, Nouvelle-Aquitaine, France","Ouillon, Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine"
09042,La Bastide-de-Sérou,09,Ariège,43.024,1.427,43.0115497,1.4283987,1389.0724629016688,True,43.0115497,1.4283987,1389.0724629016688,True,43.01194,1.42778,1342.5093096490407,True,"La Bastide-de-Sérou, Saint-Girons, Ariège, Occitanie, France métropolitaine, 09240, France","La Bastide-de-Sérou, 09240, Occitanie, France","La Bastide-de-Sérou, Saint-Girons, Ariège, Occitanie"
66023,Bouleternère,66,Pyrénées-Orientales,42.644,2.588,42.6487011,2.5866713,533.9151979129085,True,42.6487011,2.5866713,533.9151979129085,True,42.64972,2.58667,645.2699856377349,True,"Bouleternère, Prades, Pyrénées-Orientales, Occitanie, France métropolitaine, 66130, France","Bouleternère, 66130, Occitanie, France","Bouleternère, Prades, Pyrénées-Orientales, Occitanie"
46336,Vire-sur-Lot,46,Lot,44.488,1.098,44.4917756,1.0858997,1047.6385036443505,True,44.4917756,1.0858997,1047.6385036443505,True,44.4906,1.088,844.2858219136111,True,"Vire-sur-Lot, Cahors, Lot, Occitanie, France métropolitaine, 46700, France","Vire-sur-Lot, 46700, Occitanie, France","Vire-sur-Lot, Cahors, Lot, Occitanie"
44024,Brains,44,Loire-Atlantique,47.17,-1.726,47.1686607,-1.725903,149.10377637867307,True,47.1686607,-1.725903,149.10377637867307,True,47.169305176,-1.722363338,285.5589579045967,True,"Brains, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44830, France","Brains, 44830, Pays de la Loire, France","Brains, Loire-Atlantique, Pays de la Loire"
16405,Vignolles,16,Charente,45.507,-0.097,45.5102393,-0.0886196,745.7955852075252,True,46.1898581,2.876637,242494.83951324035,True,45.51014,-0.08892,719.9674769621115,True,"Vignolles, Cognac, Charente, Nouvelle-Aquitaine, France métropolitaine, 16300, France","Vignolles, 63700, Durmignat, Auvergne-Rhône-Alpes, France","Vignolles, Cognac, Charente, Nouvelle-Aquitaine"
60328,Juvignies,60,Oise,49.524,2.091,49.5188971,2.0857096,683.954894082185,True,49.5188971,2.0857096,683.954894082185,True,49.51917,2.08639,631.8060337819397,True,"Juvignies, Beauvais, Oise, Hauts-de-France, France métropolitaine, 60112, France","Juvignies, 60112, Hauts-de-France, France","Juvignies, Beauvais, Oise, Hauts-de-France"
64555,Viellenave-de-Navarrenx,64,Pyrénées-Atlantiques,43.337,-0.807,43.3497641,-0.7924517,1843.506487023893,True,43.3497641,-0.7924517,1843.506487023893,True,43.34944,-0.79306,1784.4321927956348,True,"Viellenave-de-Navarrenx, Oloron-Sainte-Marie, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64190, France","Viellenave-de-Navarrenx, 64190, Nouvelle-Aquitaine, France","Viellenave-de-Navarrenx, Arrondissement d'Oloron-Sainte-Marie, Pyrénées-Atlantiques, Nouvelle-Aquitaine"
07109,Joannas,07,Ardèche,44.572,4.246,44.5649775,4.2517265,903.0703351876462,True,44.5649775,4.2517265,903.0703351876462,True,44.56556,4.25167,845.3008785836306,True,"Joannas, Largentière, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07110, France","Joannas, 07110, Auvergne-Rhône-Alpes, France","Joannas, Largentière, Ardèche, Auvergne-Rhône-Alpes"
59244,Fontaine-Notre-Dame,59,Nord,50.169,3.168,49.885,3.4294444,36688.56903437241,True,49.885,3.4294444,36688.56903437241,True,50.166780452,3.159028481,685.0005887058373,True,"Fontaine-Notre-Dame, Saint-Quentin, Aisne, Hauts-de-France, France métropolitaine, 02110, France","Fontaine-Notre-Dame, 02110, Hauts-de-France, France","Fontaine-Notre-Dame, Nord, Hauts-de-France"
16187,Linars,16,Charente,45.654,0.074,45.6570858,0.0842416,866.8025092061031,True,45.6570858,0.0842416,866.8025092061031,True,45.649629362,0.074670794,488.7815859704284,True,"Linars, Angoulême, Charente, Nouvelle-Aquitaine, France métropolitaine, 16730, France","Linars, 16730, Nouvelle-Aquitaine, France","Linars, Charente, Nouvelle-Aquitaine"
25108,Cernay-l'Église,25,Doubs,47.251,6.834,47.256807,6.8312183,678.9822842754348,True,47.256807,6.8312183,678.9822842754348,True,47.25722,6.83083,731.8444065827613,True,"Cernay-l'Église, Montbéliard, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25120, France","Cernay-l'Église, 25120, Bourgogne-Franche-Comté, France","Cernay-l'Église, Montbéliard, Doubs, Bourgogne-Franche-Comté"
65042,Asté,65,Hautes-Pyrénées,43.017,0.216,43.0226905,-0.4126314,51109.361570197536,True,43.0226905,-0.4126314,51109.361570197536,True,43.04083,0.16806,4712.346319613558,True,"Aste-Béon, Oloron-Sainte-Marie, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64260, France","Aste, 64260, Nouvelle-Aquitaine, France","Asté, Bagnères-de-Bigorre, Hautes-Pyrénées, Occitanie"
62241,Cormont,62,Pas-de-Calais,50.564,1.743,50.560859,1.7347891,677.0224482486506,True,50.560859,1.7347891,677.0224482486506,True,50.56139,1.73528,617.721012736516,True,"Cormont, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62630, France","Cormont, 62630, Hauts-de-France, France","Cormont, Montreuil, Pas-de-Calais, Hauts-de-France"
38567,Chamrousse,38,Isère,45.12,5.894,45.1108068,5.8748399,1818.063306271872,True,45.1108068,5.8748399,1818.063306271872,True,45.11167,5.875,1755.1866996238052,True,"Chamrousse, Grenoble, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38410, France","Chamrousse, 38410, Auvergne-Rhône-Alpes, France","Chamrousse, Grenoble, Isère, Auvergne-Rhône-Alpes"
38503,La Terrasse,38,Isère,45.325,5.932,45.3240258,5.9309164,137.51849615665688,True,46.6238319,3.2208366,254444.57114498026,True,45.32389817,5.930623327,163.07833433410838,True,"La Terrasse, Grenoble, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38660, France","La Terrasse, 03460, Bagneux, Auvergne-Rhône-Alpes, France","La Terrasse, Isère, Auvergne-Rhône-Alpes"
14720,Ussy,14,Calvados,48.946,-0.29,48.9483816,-0.2834797,544.8501380924143,True,48.9483816,-0.2834797,544.8501380924143,True,48.9475,-0.28306,533.5571733354797,True,"Ussy, Caen, Calvados, Normandie, France métropolitaine, 14420, France","Ussy, 14420, Normandie, France","Ussy, Caen, Calvados, Normandie"
56065,Gourhel,56,Morbihan,47.939,-2.358,47.93693,-2.36114,328.166605758699,True,47.93693,-2.36114,328.166605758699,True,47.9375,-2.36083,268.8171835331856,True,"Gourhel, Pontivy, Morbihan, Bretagne, France métropolitaine, 56800, France","Gourhel, 56800, Bretagne, France","Gourhel, Pontivy, Morbihan, Bretagne"
46191,Mercuès,46,Lot,44.498,1.39,44.4965276,1.3867501,305.3623228782659,True,44.4965276,1.3867501,305.3623228782659,True,44.49714273,1.386009115,330.5717276173711,True,"Mercuès, Cahors, Lot, Occitanie, France métropolitaine, 46090, France","Mercuès, 46090, Occitanie, France","Mercuès, Lot, Occitanie"
38391,Saint-Guillaume,38,Isère,44.945,5.591,44.9548,5.58933,1097.6065156430298,True,46.6473951,1.9972918,336777.2976056661,True,44.955,5.58917,1121.2362493926141,True,"Saint-Guillaume, Grenoble, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38650, France","Le Champ Guillaume, 36400, Saint-Chartier, Centre-Val de Loire, France","Saint-Guillaume, Grenoble, Isère, Auvergne-Rhône-Alpes"
03081,Colombier,03,Allier,46.267,2.794,47.1691698,4.6741844,174943.47448305134,True,46.274,2.79291,782.8605604138592,True,46.2735,2.7944,723.4206731474065,True,"Colombier, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21360, France","Colombier, 03600, Auvergne-Rhône-Alpes, France","Colombier, Montluçon, Allier, Auvergne-Rhône-Alpes"
60423,Montmacq,60,Oise,49.482,2.915,49.4822791,2.9007262,1031.6302274884408,True,49.4822791,2.9007262,1031.6302274884408,True,49.482528004,2.900226266,1068.8903263069,True,"Montmacq, Compiègne, Oise, Hauts-de-France, France métropolitaine, 60150, France","Montmacq, 60150, Hauts-de-France, France","Montmacq, Oise, Hauts-de-France"
35079,Chevaigné,35,Ille-et-Vilaine,48.225,-1.637,48.2120161,-1.6303916,1524.5028766266573,True,48.1748833,0.1622137,133462.2579272185,True,48.212098203,-1.630474778,1513.880590374386,True,"Chevaigné, Rennes, Ille-et-Vilaine, Bretagne, France métropolitaine, 35250, France","Chevaigne, 72380, Saint-Jean-d'Assé, Pays de la Loire, France","Chevaigné, Ille-et-Vilaine, Bretagne"
30013,Argilliers,30,Gard,43.982,4.491,43.9795235,4.4954023,447.10674683271384,True,43.9795235,4.4954023,447.10674683271384,True,43.97972,4.49528,426.0865252523717,True,"Argilliers, Nîmes, Gard, Occitanie, France métropolitaine, 30210, France","Argilliers, 30210, Occitanie, France","Argilliers, Nîmes, Gard, Occitanie"
19253,Segonzac,19,Corrèze,45.277,1.262,45.2057776,0.4477373,64242.21194950307,True,45.2752756,1.2773677,1217.6655197060131,True,45.617803667,-0.218272168,121533.40307810166,True,"Segonzac, Périgueux, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24600, France","Segonzac, 19310, Nouvelle-Aquitaine, France","Segonzac, Charente, Nouvelle-Aquitaine"
76409,Mannevillette,76,Seine-Maritime,49.596,0.175,49.5971248,0.1752755,126.63838565906683,True,49.5971248,0.1752755,126.63838565906683,True,49.59694,0.17472,106.45353176469423,True,"Mannevillette, Le Havre, Seine-Maritime, Normandie, France métropolitaine, 76290, France","Mannevillette, 76290, Normandie, France","Mannevillette, Havre, Seine-Maritime, Normandie"
54201,Fontenoy-la-Joûte,54,Meurthe-et-Moselle,48.449,6.656,48.456234,6.6605989,872.9637262994776,True,48.456234,6.6605989,872.9637262994776,True,48.45556,6.65944,772.297451507609,True,"Fontenoy-la-Joûte, Lunéville, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54122, France","Fontenoy-la-Joûte, 54122, Grand Est, France","Fontenoy-la-Joûte, Lunéville, Département de Meurthe-et-Moselle, Grand Est"
43178,Saint-Didier-sur-Doulon,43,Haute-Loire,45.305,3.548,45.3007206,3.5397456,801.9974040085028,True,45.3007206,3.5397456,801.9974040085028,True,45.30056,3.53833,903.1732915672046,True,"Saint-Didier-sur-Doulon, Brioude, Haute-Loire, Auvergne-Rhône-Alpes, France métropolitaine, 43440, France","Saint-Didier-sur-Doulon, 43440, Auvergne-Rhône-Alpes, France","Saint-Didier-sur-Doulon, Brioude, Haute-Loire, Auvergne-Rhône-Alpes"
57653,Silly-en-Saulnois,57,Moselle,48.992,6.28,48.9915706,6.2771904,210.48248813100918,True,48.9915706,6.2771904,210.48248813100918,True,48.99083,6.27639,293.774067637932,True,"Silly-en-Saulnois, Metz, Moselle, Grand Est, France métropolitaine, 57420, France","Silly-en-Saulnois, 57420, Grand Est, France","Silly-en-Saulnois, Metz, Moselle, Grand Est"
67387,Reichsfeld,67,Bas-Rhin,48.363,7.38,48.3679064,7.3836464,608.4473732916217,True,48.3679064,7.3836464,608.4473732916217,True,48.36667,7.38333,476.50137975823014,True,"Reichsfeld, Sélestat-Erstein, Bas-Rhin, Collectivité européenne d'Alsace, Grand Est, France métropolitaine, 67140, France","Reichsfeld, 67140, Grand Est, France","Reichsfeld, Sélestat-Erstein, Bas-Rhin, Grand Est"
55508,Thonne-la-Long,55,Meuse,49.566,5.426,49.5622474,5.4258429,417.4238775018015,True,49.5622474,5.4258429,417.4238775018015,True,49.56139,5.42556,513.5899097985637,True,"Thonne-la-Long, Verdun, Meuse, Grand Est, France métropolitaine, 55600, France","Thonne-la-Long, 55600, Grand Est, France","Thonne-la-Long, Verdun, Meuse, Grand Est"
12033,Bozouls,12,Aveyron,44.468,2.708,44.4695894,2.7211156,1055.6517376208128,True,44.4695894,2.7211156,1055.6517376208128,True,44.469771984,2.720309497,996.4596874623264,True,"Bozouls, Rodez, Aveyron, Occitanie, France métropolitaine, 12340, France","Bozouls, 12340, Occitanie, France","Bozouls, Aveyron, Occitanie"
02473,Mayot,02,Aisne,49.709,3.398,,,,False,49.7047222,3.3852778,1031.1201364239623,True,49.70389,3.38472,1111.2250163768338,True,,"Mayot, 02800, Hauts-de-France, France","Mayot, Laon, Aisne, Hauts-de-France"
76063,Beauval-en-Caux,76,Seine-Maritime,49.739,1.025,49.7439519,1.0191066,694.645854414614,True,49.7439519,1.0191066,694.645854414614,True,49.74444,1.01861,759.4365189337319,True,"Beauval-en-Caux, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76890, France","Beauval-en-Caux, 76890, Normandie, France","Beauval-en-Caux, Dieppe, Seine-Maritime, Normandie"
88349,Plainfaing,88,Vosges,48.143,7.038,48.1728732,7.0148547,3739.1832394941653,True,48.1728732,7.0148547,3739.1832394941653,True,48.172762057,7.014806571,3729.8548812752224,True,"Plainfaing, Saint-Dié-des-Vosges, Vosges, Grand Est, France métropolitaine, 88230, France","Plainfaing, 88230, Grand Est, France","Plainfaing, Vosges, Grand Est"
55232,Harville,55,Meuse,49.096,5.729,49.0985012,5.7283496,282.12333651294256,True,49.0985012,5.7283496,282.12333651294256,True,49.09861,5.7275,310.0872884855597,True,"Harville, Verdun, Meuse, Grand Est, France métropolitaine, 55160, France","Harville, 55160, Grand Est, France","Harville, Verdun, Meuse, Grand Est"
17342,Saint-Germain-du-Seudre,17,Charente-Maritime,45.513,-0.686,45.5123429,-0.667565,1438.312500906278,True,45.5123429,-0.667565,1438.312500906278,True,45.51194,-0.66722,1468.0822411532506,True,"Saint-Germain-du-Seudre, Jonzac, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17240, France","Saint-Germain-du-Seudre, 17240, Nouvelle-Aquitaine, France","Saint-Germain-du-Seudre, Jonzac, Charente-Maritime, Nouvelle-Aquitaine"
31045,Barbazan,31,Haute-Garonne,43.035,0.622,43.0329,0.624253,296.74770324428886,True,43.0329,0.624253,296.74770324428886,True,43.03222,0.62306,320.90346578363955,True,"Barbazan, Saint-Gaudens, Haute-Garonne, Occitanie, France métropolitaine, 31510, France","Barbazan, 31510, Occitanie, France","Barbazan, Saint-Gaudens, Département de la Haute-Garonne, Occitanie"
65244,Lagarde,65,Hautes-Pyrénées,43.304,0.021,48.6917992,6.7077121,790392.6917478378,True,45.1895292,1.8214278,254000.8606016084,True,48.69139,6.705,790223.2234226974,True,"Lagarde, Sarrebourg-Château-Salins, Moselle, Grand Est, France métropolitaine, 57810, France","Lagarde-Enval, 19150, Lagarde-Marc-la-Tour, Nouvelle-Aquitaine, France","Lagarde, Sarrebourg-Château-Salins, Moselle, Grand Est"
48030,Brenoux,48,Lozère,44.487,3.533,44.4836131,3.532929,376.6482131347683,True,44.4836131,3.532929,376.6482131347683,True,44.48333,3.53333,408.92421419878633,True,"Brenoux, Mende, Lozère, Occitanie, France métropolitaine, 48000, France","Brenoux, 48000, Occitanie, France","Brenoux, Mende, Lozère, Occitanie"
30341,Vauvert,30,Gard,43.626,4.306,43.6924382,4.2754772,7784.953907332367,True,47.0802592,2.3838845,412382.7197399706,True,43.690712309,4.275180089,7610.844152215662,True,"Vauvert, Nîmes, Gard, Occitanie, France métropolitaine, 30600, France","Rue de Vauvert, 18000, Bourges, Centre-Val de Loire, France","Vauvert, Gard, Occitanie"
54265,Houdemont,54,Meurthe-et-Moselle,48.641,6.174,48.6470005,6.176117,685.1139689376497,True,48.6470005,6.176117,685.1139689376497,True,48.646878846,6.176323251,675.6153680208366,True,"Houdemont, Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54180, France","Houdemont, 54180, Grand Est, France","Houdemont, Meurthe-et-Moselle, Grand Est"
52444,Saint-Blin,52,Haute-Marne,48.251,5.417,48.2720929,5.4127609,2366.3228434769435,True,48.2720929,5.4127609,2366.3228434769435,True,48.27139,5.41278,2288.6845751180913,True,"Saint-Blin, Chaumont, Haute-Marne, Grand Est, France métropolitaine, 52700, France","Saint-Blin, 52700, Grand Est, France","Saint-Blin, Chaumont, Haute-Marne, Grand Est"
61472,Sévigny,61,Orne,48.773,-0.02,48.7791744,-0.0188596,691.6289483674494,True,48.7791744,-0.0188596,691.6289483674494,True,48.78083,-0.01667,904.2034085442564,True,"Sévigny, Argentan, Orne, Normandie, France métropolitaine, 61200, France","Sévigny, 61200, Normandie, France","Sévigny, Arrondissement d'Argentan, Orne, Normandie"
30008,Allègre-les-Fumades,30,Gard,44.198,4.253,44.1986016,4.2447779,658.8633270776106,True,44.1986016,4.2447779,658.8633270776106,True,44.184724181,4.234036488,2113.0824281653863,True,"Allègre-les-Fumades, Alès, Gard, Occitanie, France métropolitaine, 30500, France","Allègre-les-Fumades, 30500, Occitanie, France","Allègre-les-Fumades, Gard, Occitanie"
